study_id,first_author,authors,year,title,source,type,doi,link_url,dbase
He_Shirowzhan_Pettit_2022,He,Wanqin He;Sara Shirowzhan;Christopher Pettit,2022,GIS and Machine Learning for Analysing Influencing Factors of Bushfires Using 40-Year Spatio-Temporal Bushfire Data,ISPRS International Journal of Geo-Information,article,https://doi.org/10.3390/ijgi11060336,https://doi.org/10.3390/ijgi11060336,OpenAlex
Ivancich_Lencinas_Pastur_etal_2012,Ivancich,Horacio Ivancich;María Vanessa Lencinas;Guillermo Martínez Pastur;Rosina Soler;Luis F. Hernández;Irmeli Lindström,2012,Foliar anatomical and morphological variation in Nothofagus pumilio seedlings under controlled irradiance and soil moisture levels,Tree Physiology,article,https://doi.org/10.1093/treephys/tps024,https://doi.org/10.1093/treephys/tps024,OpenAlex
Lindenmayer_Bowd_2022,Lindenmayer,David B. Lindenmayer;Elle Bowd,2022,"Critical Ecological Roles, Structural Attributes and Conservation of Old Growth Forest: Lessons From a Case Study of Australian Mountain Ash Forests",Frontiers in Forests and Global Change,article,https://doi.org/10.3389/ffgc.2022.878570,https://doi.org/10.3389/ffgc.2022.878570,OpenAlex
Schunk_Ruth_Leuchner_etal_2016,Schunk,Christian Schunk;B. Ruth;Michael Leuchner;Clemens Wastl;Annette Menzel,2016,Comparison of different methods for the in situ measurement of forest litter moisture content,Natural hazards and earth system sciences,article,https://doi.org/10.5194/nhess-16-403-2016,https://doi.org/10.5194/nhess-16-403-2016,OpenAlex
Finckh_Revermann_Aidar_2016,Finckh,Manfred Finckh;Rasmus Revermann;Marcos Pereira Marinho Aidar,2016,Climate refugees going underground – a response to Maurin <i>et al</i>. (2014),New Phytologist,letter,https://doi.org/10.1111/nph.13567,https://doi.org/10.1111/nph.13567,OpenAlex
Potter_2015,Potter,Christopher Potter,2015,Landscape Patterns of Vegetation Canopy Regrowth Following Wildfires in the Sierra Nevada Mountains of California,Open Journal of Forestry,article,https://doi.org/10.4236/ojf.2015.57064,https://doi.org/10.4236/ojf.2015.57064,OpenAlex
Schaefer_Magi_2019,Schaefer,Alexander J. Schaefer;Brian I. Magi,2019,Land-Cover Dependent Relationships between Fire and Soil Moisture,Fire,article,https://doi.org/10.3390/fire2040055,https://doi.org/10.3390/fire2040055,OpenAlex
Kumar_Saxena_Alagh_etal_2000,Kumar,Nalini Ranjan Kumar;N. C. Saxena;Yoginder K. Alagh;Kinsuk Mitra,2000,India,The World Bank eBooks,book,https://doi.org/10.1596/0-8213-4762-4,https://doi.org/10.1596/0-8213-4762-4,OpenAlex
Švik_Oulehle_Krám_etal_2020,Švik,Marian Švik;Filip Oulehle;Pavel Krám;Růžena Janoutová;Kateřina Tajovská;Lucie Homolová,2020,Landsat-Based Indices Reveal Consistent Recovery of Forested Stream Catchments from Acid Deposition,Remote Sensing,article,https://doi.org/10.3390/rs12121944,https://doi.org/10.3390/rs12121944,OpenAlex
Bourgeau‐Chavez_Leblon_Charbonneau_etal_2013,Bourgeau‐Chavez,Laura Bourgeau‐Chavez;Brigitte Leblon;François Charbonneau;Joseph R. Buckley,2013,Assessment of polarimetric SAR data for discrimination between wet <i>versus</i> dry soil moisture conditions,International Journal of Remote Sensing,article,https://doi.org/10.1080/01431161.2013.796096,https://doi.org/10.1080/01431161.2013.796096,OpenAlex
Xiao_Ming_Luo_etal_2024,Xiao,Xin Xiao;Wenting Ming;Xuan Luo;Luyi Yang;Meng Li;Pengwu Yang;Xuan Ji;Yungang Li,2024,Leveraging multisource data for accurate agricultural drought monitoring: A hybrid deep learning model,Agricultural Water Management,article,https://doi.org/10.1016/j.agwat.2024.108692,https://doi.org/10.1016/j.agwat.2024.108692,OpenAlex
Coops_White_Scott_2002,Coops,Nicholas C. Coops;Joseph D. White;Neal A. Scott,2002,Assessment of Regional Forest and Scrub Productivity Using a Coupled Vegetation Process Model with Remote Sensing,Geocarto International,article,https://doi.org/10.1080/10106040208542249,https://doi.org/10.1080/10106040208542249,OpenAlex
Holder_2004,Holder,Curtis D. Holder,2004,"Changes in structure and cover of a common property pine forest in Guatemala, 1954–1996",Environmental Conservation,article,https://doi.org/10.1017/s0376892904001171,https://doi.org/10.1017/s0376892904001171,OpenAlex
Gellie_2005,Gellie,Nicholas J. H. Gellie,2005,"Native vegetation of the southern forests: South-east Highlands, Australian Alps, South-west Slopes, and SE Corner bioregions",NA,article,NA,NA,OpenAlex
Rodríguez‐Veiga_Carreiras_Smallman_etal_2020,Rodríguez‐Veiga,Pedro Rodríguez‐Veiga;João M. B. Carreiras;T. Luke Smallman;Jean‐François Exbrayat;Jamleck Ndambiri;Faith Mutwiri;Divinah Nyasaka;S. Quegan;Mathew Williams;Heiko Balzter,2020,Carbon Stocks and Fluxes in Kenyan Forests and Wooded Grasslands Derived from Earth Observation and Model-Data Fusion,Remote Sensing,article,https://doi.org/10.3390/rs12152380,https://doi.org/10.3390/rs12152380,OpenAlex
Xiao_Xiong_Pan_2018,Xiao,Yang Xiao;Qinli Xiong;Kaiwen Pan,2018,What Is Left for Our Next Generation? Integrating Ecosystem Services into Regional Policy Planning in the Three Gorges Reservoir Area of China,Sustainability,article,https://doi.org/10.3390/su11010003,https://doi.org/10.3390/su11010003,OpenAlex
Alonso-Arroyo_Forte_Camps_etal_2013,Alonso-Arroyo,A. Alonso-Arroyo;Giuseppe Forte;Adriano Camps;Hyuk Park;Daniel Pascual;R. Onrubia;R. Jove‐Casulleras,2013,Soil Moisture mapping using forward scattered GPS L1 signals,NA,article,https://doi.org/10.1109/igarss.2013.6721165,https://doi.org/10.1109/igarss.2013.6721165,OpenAlex
Ma_2010,Ma,Zeqing Ma,2010,"Impact of a severe ice storm on subtropical plantations at Qianyanzhou,Jiangxi,China",Chinese Journal of Plant Ecology,article,NA,https://en.cnki.com.cn/Article_en/CJFDTOTAL-ZWSB201002013.htm,OpenAlex
Arai_Shimabukuro_Dutra_etal_2019,Arai,Egídio Arai;Yosio Edemir Shimabukuro;Andeise Cerqueira Dutra;Valdete Duarte,2019,Detection and Analysis of Forest Degradation by Fire Using Landsat/Oli Images in Google Earth Engine,IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium,article,https://doi.org/10.1109/igarss.2019.8899250,https://doi.org/10.1109/igarss.2019.8899250,OpenAlex
Jaenicke_2010,Jaenicke,Julia Jaenicke,2010,3D modelling and monitoring of Indonesian peatlands aiming at global climate change mitigation,NA,dissertation,NA,https://edoc.ub.uni-muenchen.de/11761/,OpenAlex
Yu_Fan_Ciais_etal_2023,Yu,Ling Yu;Lei Fan;Philippe Ciais;Stephen Sitch;Rasmus Fensholt;Xiangming Xiao;Wenping Yuan;Jingming Chen;Yingtong Zhang;Xiaocui Wu;Yuanwei Qin;Mingguo Ma;Zhongbing Chang;Mengjia Wang;Kai Yan;Lisheng Song;Jean‐Pierre Wigneron,2023,Carbon dynamics of Western North American boreal forests in response to stand-replacing disturbances,International Journal of Applied Earth Observation and Geoinformation,article,https://doi.org/10.1016/j.jag.2023.103410,https://doi.org/10.1016/j.jag.2023.103410,OpenAlex
Takeshige_Onishi_Aoyagi_etal_2022,Takeshige,Ryuichi Takeshige;Masanori Onishi;Ryota Aoyagi;Yoshimi Sawada;Nobuo Imai;Robert C. Ong;Kanehiro Kitayama,2022,Mapping the Spatial Distribution of Fern Thickets and Vine-Laden Forests in the Landscape of Bornean Logged-Over Tropical Secondary Rainforests,Remote Sensing,article,https://doi.org/10.3390/rs14143354,https://doi.org/10.3390/rs14143354,OpenAlex
Hernández-Díaz_Soto-Cervantes_Corral‐Rivas_etal_2015,Hernández-Díaz,Ciro Hernández-Díaz;Jesús Alejandro Soto-Cervantes;José Javier Corral‐Rivas;Eusebio Montiel-Antuna;Ramón Alvarado;Rodolfo Goche-Télles,2015,Impacts of Forest Roads on Soil in a Timber Harvesting Area in Northwestern Mexico (a Case Study),DOAJ (DOAJ: Directory of Open Access Journals),article,NA,https://doaj.org/article/ee95148e8e7844f598b9438738d0e368,OpenAlex
Gross_Steinblums_Ralston_etal_1989,Gross,Ed Gross;Ivars Steinblums;Curt Ralston;Howard Jubas,1989,Emergency watershed treatments on burned lands in southwestern Oregon,NA,article,NA,https://www.fs.fed.us/psw/publications/documents/psw_gtr109/psw_gtr109_109.pdf,OpenAlex
Feizizadeh_Omarzadeh_Mohammadnejad_etal_2022,Feizizadeh,Bakhtiar Feizizadeh;Davoud Omarzadeh;Vahid Mohammadnejad;Hoda Khallaghi;Ayyoob Sharifi;Bahaoldein Golmohmadzadeh Karkarg,2022,"An integrated approach of artificial intelligence and geoinformation techniques applied to forest fire risk modeling in Gachsaran, Iran",Journal of Environmental Planning and Management,article,https://doi.org/10.1080/09640568.2022.2027747,https://doi.org/10.1080/09640568.2022.2027747,OpenAlex
Wahyuningrum_Basuki_2019,Wahyuningrum,Nining Wahyuningrum;Tyas Mutiara Basuki,2019,ANALISIS KEKRITISAN LAHAN UNTUK PERENCANAAN REHABILITASI LAHAN DAS SOLO BAGIAN HULU (Analyses of degraded land for rehabilitation planning in upper Solo Watershed),Jurnal Penelitian Pengelolaan Daerah Aliran Sungai,article,https://doi.org/10.20886/jppdas.2019.3.1.27-44,https://doi.org/10.20886/jppdas.2019.3.1.27-44,OpenAlex
Shen_Yang_Luhmann_etal_2007,Shen,Zuowei Shen;Lü Yang;N.C. Luhmann;C. W. Domier;Naoki Ito;Y. Kogi;Y. Liang;A. Mase;H. Park;Eiji Sakata;W. C. Tsai;Z. G. Xia;P. Zhang,2007,Advanced Microwave/Millimeter-Wave Imaging Technology,Plasma and Fusion Research,article,https://doi.org/10.1585/pfr.2.s1019,https://doi.org/10.1585/pfr.2.s1019,OpenAlex
Brown_2010,Brown,Carissa D. Brown,2010,Tree-line Dynamics: Adding Fire to Climate Change Prediction,ARCTIC,article,https://doi.org/10.14430/arctic3347,https://doi.org/10.14430/arctic3347,OpenAlex
Sorboni_Pahlavani_Bigdeli_2019,Sorboni,Narina Ghasemian Sorboni;Parham Pahlavani;Behnaz Bigdeli,2019,VEGETATION MAPPING OF SENTINEL-1 AND 2 SATELLITE IMAGES USING CONVOLUTIONAL NEURAL NETWORK AND RANDOM FOREST WITH THE AID OF DUAL-POLARIZED AND OPTICAL VEGETATION INDEXES,"The international archives of the photogrammetry, remote sensing and spatial information sciences/International archives of the photogrammetry, remote sensing and spatial information sciences",article,https://doi.org/10.5194/isprs-archives-xlii-4-w18-435-2019,https://doi.org/10.5194/isprs-archives-xlii-4-w18-435-2019,OpenAlex
Wohlgemuth_Rautio_Ahrends_etal_2022,Wohlgemuth,Lena Wohlgemuth;Pasi Rautio;Bernd Ahrends;Alexander Russ;Lars Vesterdal;Peter Waldner;Volkmar Timmermann;Nadine Eickenscheidt;Alfred Fürst;Martin Greve;Peter Roskams;Anne Thimonier;Manuel Nicolas;Anna Kowalska;Morten Ingerslev;Päivi Merilä;Sue Benham;Carmen Iacoban;Günter Hoch;Christine Alewell;Martin Jiskra,2022,Physiological and climate controls on foliar mercury uptake by European tree species,Biogeosciences,article,https://doi.org/10.5194/bg-19-1335-2022,https://doi.org/10.5194/bg-19-1335-2022,OpenAlex
Ayday_Safak_2009,Ayday,Can Ayday;Saban Safak,2009,Application of Wireless Sensor Networks with GIS on the Soil Moisture Distribution Mapping,NA,article,NA,http://gisak.vsb.cz/GIS_Ostrava/GIS_Ova_2009/sbornik/Lists/Papers/040.pdf,OpenAlex
Sharma_Shrestha_Arrawatia_etal_2009,Sharma,Ranju Sharma;D. G. Shrestha;M. L. Arrawatia;Safal Pradhan,2009,"STUDY OF FOREST FIRES IN SIKKIM HIMALAYAS, INDIA USING REMOTE SENSING AND GIS TECHNIQUES",NA,article,NA,"http://sikenvis.nic.in/writereaddata/14-Chapter-STUDY_OF_FOREST_FIRES_IN_SIKKIM_HIMALAYAS,_INDIA_USING.pdf",OpenAlex
Marquínez_Woźniak_Fernández_etal_2008,Marquínez,J. Marquínez;Edyta Woźniak;Susana Fernández;Ricardo Martínez,2008,Analysis of the evolution of soil erosion classes using multitemporal Landsat imagery,International Journal of Wildland Fire,article,https://doi.org/10.1071/wf06138,https://doi.org/10.1071/wf06138,OpenAlex
Fox_Darboux_Carrega_2006,Fox,Dennis Fox;Frédéric Darboux;Pierre Carrega,2006,Topographic controls on soil properties affecting post-fire erosion and sediment redistribution in a mixed forested-agricultural Mediterranean catchment,HAL (Le Centre pour la Communication Scientifique Directe),preprint,NA,https://hal.archives-ouvertes.fr/hal-01128551,OpenAlex
Mangwale_Shackleton_Sigwela_2017,Mangwale,Kagiso Mangwale;Charlie M. Shackleton;Ayanda Sigwela,2017,"Changes in forest cover and carbon stocks of the coastal scarp forests of the Wild Coast, South Africa",Southern Forests a Journal of Forest Science,article,https://doi.org/10.2989/20702620.2016.1255480,https://doi.org/10.2989/20702620.2016.1255480,OpenAlex
Andersson_2004,Andersson,Jonny K. Andersson,2004,"Skånska småvatten nu och då - jämförelse mellan 1940, 1980 och 2000-talet",NA,article,NA,http://it.biol.lu.se/examensarbeten/ngeografi/061016joan.pdf,OpenAlex
Wolman_2002,Wolman,M. Gordon Wolman,2002,The Human Impact: Some Observations1,Proceedings of the American Philosophical Society: Held at Philadelphia for Promoting Useful Knowledge,article,NA,https://dialnet.unirioja.es/servlet/articulo?codigo=4313915,OpenAlex
Fransson_Gustavsson_Ulander_etal_2002,Fransson,Johan E. S. Fransson;A. Gustavsson;Lars M. H. Ulander;Fabian Walter,2002,Towards an operational use of VHF SAR data for forest mapping and forest management,NA,article,https://doi.org/10.1109/igarss.2000.860532,https://doi.org/10.1109/igarss.2000.860532,OpenAlex
Baillie_2016,Baillie,Brenda R. Baillie,2016,Herbicide concentrations in waterways following aerial application in a steepland planted forest in New Zealand,New Zealand journal of forestry science,article,https://doi.org/10.1186/s40490-016-0072-0,https://doi.org/10.1186/s40490-016-0072-0,OpenAlex
Lavalle_2017,Lavalle,Marco Lavalle,2017,A new automated algorithm for detecting forest disturbances with the dual-polarimetric SAR alpha angle,NA,article,https://doi.org/10.1109/igarss.2017.8128200,https://doi.org/10.1109/igarss.2017.8128200,OpenAlex
Majdalani_Koutsias_Faour_etal_2022,Majdalani,Georgia Majdalani;Nikos Koutsias;Ghaleb Faour;Jocelyne Adjizian-Gérard;Florent Mouillot,2022,Fire Regime Analysis in Lebanon (2001–2020): Combining Remote Sensing Data in a Scarcely Documented Area,Fire,article,https://doi.org/10.3390/fire5050141,https://doi.org/10.3390/fire5050141,OpenAlex
Latterini_Jagodziński_Horodecki_etal_2023,Latterini,Francesco Latterini;Andrzej M. Jagodziński;Paweł Horodecki;Walter Stefanoni;Rachele Venanzi;Rodolfo Picchio,2023,The State of the Art of Forest Operations in Beech Stands of Europe and Western Asia,Forests,article,https://doi.org/10.3390/f14020318,https://doi.org/10.3390/f14020318,OpenAlex
Kagiliery_Chakraborty_Acree_etal_2019,Kagiliery,Julia Kagiliery;Somsubhra Chakraborty;Autumn Acree;David C. Weindorf;Eric C. Brevik;Nicolas A. Jelinski;Бин Ли;Cynthia Jordan,2019,Rapid quantification of lignite sulfur content: Combining optical and X-ray approaches,International Journal of Coal Geology,article,https://doi.org/10.1016/j.coal.2019.103336,https://doi.org/10.1016/j.coal.2019.103336,OpenAlex
Zhao_Chen_Bakian-Dogaheh_etal_2022,Zhao,Yuhuan Zhao;Richard H. Chen;Kazem Bakian-Dogaheh;J. Whitcomb;Yonghong Yi;John S. Kimball;Mahta Moghaddam,2022,Mapping Boreal Forest Species and Canopy Height using Airborne SAR and Lidar Data in Interior Alaska,IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium,article,https://doi.org/10.1109/igarss46834.2022.9883311,https://doi.org/10.1109/igarss46834.2022.9883311,OpenAlex
Damte_2018,Damte,Chernet Damte,2018,"Micro Watershed Development Using GIS & Remote Sensing in the Case of Chille and Ocholo Watersheds, Duguna Fango Woreda, Wolaita Zone, Southern Nations Nationalities and Peoples Region, Ethiopia",Journal of environment and earth science,article,NA,https://www.iiste.org/Journals/index.php/JEES/article/download/41033/42190,OpenAlex
Howard_Festenstein_Mellers_etal_1992,Howard,R S Howard;Richard Festenstein;John D. C. Mellers;L. D. Kartsounis;MA Ron,1992,Transient amnesia heralding brain stem infarction.,Journal of Neurology Neurosurgery & Psychiatry,letter,https://doi.org/10.1136/jnnp.55.10.977,https://doi.org/10.1136/jnnp.55.10.977,OpenAlex
Zhou_Li_Waldron_etal_2016,Zhou,Zhiwei Zhou;Zhenhong Li;Susan Waldron;Akiko Tanaka,2016,Monitoring peat subsidence and carbon emission in Indonesia peatlands using InSAR time series,NA,article,https://doi.org/10.1109/igarss.2016.7730774,https://doi.org/10.1109/igarss.2016.7730774,OpenAlex
Li_1999,Li,Shusun Li,1999,Summer environmental mapping potential of a large-scale ERS-1 SAR mosaic of the state of Alaska,International Journal of Remote Sensing,article,https://doi.org/10.1080/014311699213505,https://doi.org/10.1080/014311699213505,OpenAlex
Torquato_Will_Zhang_etal_2020,Torquato,Patricia R. Torquato;Rodney E. Will;Bo Zhang;Chris B. Zou,2020,Stand-Level Transpiration Increases after Eastern Redcedar (Juniperus virginiana L.) Encroachment into the Midstory of Oak Forests,Forests,article,https://doi.org/10.3390/f11090901,https://doi.org/10.3390/f11090901,OpenAlex
Kim_Im_Park_2004,Kim,Sang‐Min Kim;Sangjun Im;Seung-Woo Park,2004,Estimation of the Forestry Area Decrease Effect on the Soil Erosion in Rural Watershed,Journal of Korean Society of Rural Planning,article,NA,https://www.koreascience.kr:443/article/JAKO200415836137334.pdf,OpenAlex
Eyre_Garbelotto_2014,Eyre,Catherine A. Eyre;Matteo Garbelotto,2014,"Detection, Diversity, and Population Dynamics of Waterborne <i>Phytophthora ramorum</i> Populations",Phytopathology,article,https://doi.org/10.1094/phyto-07-13-0196-r,https://doi.org/10.1094/phyto-07-13-0196-r,OpenAlex
Wolf_Asch_Feng_etal_2023,Wolf,Julika Wolf;Johanna Asch;Tian Feng;Katerina Georgiou;Anders Ahlström,2023,Canopy responses of Swedish primary and secondary forests to the 2018 drought,Environmental Research Letters,article,https://doi.org/10.1088/1748-9326/acd6a8,https://doi.org/10.1088/1748-9326/acd6a8,OpenAlex
Schulze_2012,Schulze,M. Schulze,2012,IMAGE-BASED NAVIGATION OF FOREST HARVESTERS,"The international archives of the photogrammetry, remote sensing and spatial information sciences/International archives of the photogrammetry, remote sensing and spatial information sciences",article,https://doi.org/10.5194/isprsarchives-xxxix-b3-59-2012,https://doi.org/10.5194/isprsarchives-xxxix-b3-59-2012,OpenAlex
Adams_Dixon_Wilcox_etal_2023,Adams,Kailey V. Adams;J. L. Dixon;Andrew C. Wilcox;David B. McWethy,2023,Fire‐produced coarse woody debris and its role in sediment storage on hillslopes,Earth Surface Processes and Landforms,article,https://doi.org/10.1002/esp.5573,https://doi.org/10.1002/esp.5573,OpenAlex
Higgins_Asner_Perez_etal_2014,Higgins,Mark Higgins;Gregory P. Asner;E. Perez;N. Elespuru;Alfonso Alonso,2014,Variation in photosynthetic and nonphotosynthetic vegetation along edaphic and compositional gradients in northwestern Amazonia,Biogeosciences,article,https://doi.org/10.5194/bg-11-3505-2014,https://doi.org/10.5194/bg-11-3505-2014,OpenAlex
Zobel_Antos_2017,Zobel,Donald B. Zobel;Joseph A. Antos,2017,Community reorganization in forest understories buried by volcanic tephra,Ecosphere,article,https://doi.org/10.1002/ecs2.2045,https://doi.org/10.1002/ecs2.2045,OpenAlex
Pennington_Laffan_Lewis_etal_2004,Pennington,P. I. Pennington;M. D. Laffan;Robert S. Lewis;Keith Churchill,2004,Impact of major snig tracks on the productivity of wet eucalypt forest in Tasmania measured 17–23 years after harvesting,Australian Forestry,article,https://doi.org/10.1080/00049158.2004.10676201,https://doi.org/10.1080/00049158.2004.10676201,OpenAlex
Weiser_Sauer_Gettueva_etal_2021,Weiser,Frank Weiser;Anna Sauer;Daria Gettueva;Richard Field;Severin D. H. Irl;Ole R. Vetaas;Alessandro Chiarucci;Samuel Hoffmann;José María Fernández‐Palacios;Rüdiger Otto;Anke Jentsch;Antonello Provenzale;Carl Beierkuhnlein,2021,Impacts of Forest Fire on Understory Species Diversity in Canary Pine Ecosystems on the Island of La Palma,Forests,article,https://doi.org/10.3390/f12121638,https://doi.org/10.3390/f12121638,OpenAlex
Putra_Ramadhani_Soedibyo_etal_2021,Putra,Bayu Taruna Widjaja Putra;Nadira Janna Ramadhani;Dedy Wirawan Soedibyo;Bambang Marhaenanto;Indarto Indarto;Yualianto Yualianto,2021,The use of computer vision to estimate tree diameter and circumference in homogeneous and production forests using a non-contact method,Forest Science and Technology,article,https://doi.org/10.1080/21580103.2021.1873866,https://doi.org/10.1080/21580103.2021.1873866,OpenAlex
Overduin_Yoshikawa_Kane_etal_2005,Overduin,Pier Paul Overduin;Kenji Yoshikawa;D. L. Kane;J. W. Harden,2005,Comparing electronic probes for volumetric water content of low‐density feathermoss,Sensor Review,article,https://doi.org/10.1108/02602280510606507,https://doi.org/10.1108/02602280510606507,OpenAlex
Peña‐Molina_Moya_Marino_etal_2024,Peña‐Molina,Esther Peña‐Molina;Daniel Moya;Eva Marino;José Luis Pensado Tomé;Álvaro Fajardo-Cantos;J. González-Romero;Manuel Esteban Lucas‐Borja;Jorge de las Heras,2024,"Fire Vulnerability, Resilience, and Recovery Rates of Mediterranean Pine Forests Using a 33-Year Time Series of Satellite Imagery",Remote Sensing,article,https://doi.org/10.3390/rs16101718,https://doi.org/10.3390/rs16101718,OpenAlex
Temgoua_Ajonina_Woyu_2018,Temgoua,Lucie Félicité Temgoua;Gordon N. Ajonina;Hans Berinyuy Woyu,2018,"Land Use and Land Cover Change Analysis in Ajei Upland Watershed Community Forest, North West Region, Cameroon",Journal of Geoscience and Environment Protection,article,https://doi.org/10.4236/gep.2018.69007,https://doi.org/10.4236/gep.2018.69007,OpenAlex
Putiamini_Marpaung_Fernando_2019,Putiamini,S Putiamini;Fiolenta Marpaung;Doni Fernando,2019,Estimation of Peatland Distribution Using Ratio Dual-pol from Sentinel-1A,IOP Conference Series Earth and Environmental Science,article,https://doi.org/10.1088/1755-1315/280/1/012012,https://doi.org/10.1088/1755-1315/280/1/012012,OpenAlex
Holzworth_Hunter_Winslow_2003,Holzworth,Larry K. Holzworth;Harold E. Hunter;Susan R. Winslow,2003,DISTURBED FORESTLAND REVEGETATION EFFECTIVENESS MONITORING -- RESULTS OF 30 YEARS,Reclamation Sciences,article,https://doi.org/10.21000/jasmr03010386,https://doi.org/10.21000/jasmr03010386,OpenAlex
Russell‐Smith_Setterfield_2006,Russell‐Smith,Jeremy Russell‐Smith;Samantha A. Setterfield,2006,"Monsoon rain forest seedling dynamics, northern Australia: contrasts with regeneration in eucalypt‐dominated savannas",Journal of Biogeography,article,https://doi.org/10.1111/j.1365-2699.2006.01527.x,https://doi.org/10.1111/j.1365-2699.2006.01527.x,OpenAlex
Pascual_Rivera_Gómez_etal_2019,Pascual,Adrián Pascual;Rafael Rivera;Rodrigo Gómez;Susana Domínguez-Lerena,2019,Monitoring Water‐Soil Dynamics and Tree Survival Using Soil Sensors under a Big Data Approach,Sensors,article,https://doi.org/10.3390/s19214634,https://doi.org/10.3390/s19214634,OpenAlex
Швецов_Golyukov_Харук_2023,Швецов,Е. Г. Швецов;Alexey S. Golyukov;В. И. Харук,2023,Long-Term Dynamics of Forest Fires in Southern Siberia,Contemporary Problems of Ecology,article,https://doi.org/10.1134/s1995425523020154,https://doi.org/10.1134/s1995425523020154,OpenAlex
Huesca_2007,Huesca,Margarita Huesca,2007,FOREST FIRE POTENTIAL INDEX FOR NAVARRA AUTONOMIC COMMUNITY (SPAIN),NA,article,NA,http://www.fire.uni-freiburg.de/sevilla-2007/contributions/doc/cd/SESIONES_TEMATICAS/ST4/Huesca_et_al_SPAIN_UPM.pdf,OpenAlex
Khedo_2013,Khedo,Kavi Kumar Khedo,2013,REAL-TIME FLOOD MONITORING USING WIRELESS SENSOR NETWORKS,NA,article,NA,http://iemauritius.com/upload/files/flood_monitoring_wireless_(khedo).pdf,OpenAlex
Murray_Grenyer_Wunder_etal_2015,Murray,J.P. Murray;Richard Grenyer;Sven Wunder;Niels Raes;Julia P. G. Jones,2015,"Spatial patterns of carbon, biodiversity, deforestation threat, and REDD+ projects in Indonesia",Conservation Biology,article,https://doi.org/10.1111/cobi.12500,https://doi.org/10.1111/cobi.12500,OpenAlex
Drosos_Giannoulas_Daoutis_2014,Drosos,Vasileios C. Drosos;Vasileios Giannoulas;Christodoulos Daoutis,2014,"Forest construction infrastructures for the prevision, suppression, and protection before and after forest fires","Proceedings of SPIE, the International Society for Optical Engineering/Proceedings of SPIE",article,https://doi.org/10.1117/12.2069663,https://doi.org/10.1117/12.2069663,OpenAlex
Massad_Richards_Philbin_etal_2022,Massad,Tara Joy Massad;Lora A. Richards;Casey S. Philbin;Lydia F. Yamaguchi;Massuo J. Kato;Christopher S. Jeffrey;Celso José Bruno de Oliveira;Kaitlin M. Ochsenrider;Marcílio Martins de Moraes;Eric J. Tepe;Gerardo Cebrián‐Torrejón;McKenzie Sandivo;Lee A. Dyer,2022,"The chemical ecology of tropical forest diversity: Environmental variation, chemical similarity, herbivory, and richness",Ecology,article,https://doi.org/10.1002/ecy.3762,https://doi.org/10.1002/ecy.3762,OpenAlex
Oliveira_Francelino_Daher_etal_2019,Oliveira,Camila Paula de Oliveira;Márcio Rocha Francelino;Mayara Daher;Emanuel José Gomes de Araújo;Leonardo de Souza Sanches;Kauanna Domingues Cabral de Andrade;Júlia Santos Nunes de Campos,2019,Estimation of the aboveground biomass and carbon stocks in open Brazilian Savannah developed on sandy soils,Carbon Balance and Management,article,https://doi.org/10.1186/s13021-019-0121-0,https://doi.org/10.1186/s13021-019-0121-0,OpenAlex
Reynolds_Wood_Truscott_etal_2000,Reynolds,B. Reynolds;Michèle Wood;Anne-Marie Truscott;S. Brittain;Dylan Williams,2000,Cycling of nutrient base cations in a twelve year old Sitka spruce plantation in upland mid-Wales,Hydrology and earth system sciences,article,https://doi.org/10.5194/hess-4-311-2000,https://doi.org/10.5194/hess-4-311-2000,OpenAlex
McDowell_Ryan_Zeppel_etal_2013,McDowell,Nate G. McDowell;Michael G. Ryan;Melanie Zeppel;David T. Tissue,2013,"Feature: Improving our knowledge of drought‐induced forest mortality through experiments, observations, and modeling",New Phytologist,editorial,https://doi.org/10.1111/nph.12502,https://doi.org/10.1111/nph.12502,OpenAlex
Keith_Gorrod_2006,Keith,David A. Keith;Emma Gorrod,2006,The meanings of vegetation condition,Ecological Management & Restoration,article,https://doi.org/10.1111/j.1442-8903.2006.00285.x,https://doi.org/10.1111/j.1442-8903.2006.00285.x,OpenAlex
Deng_Chen_Yan_etal_2023,Deng,Liangchao Deng;Bowei Chen;Min Yan;Bolin Fu;Zhenyu Yang;Bing Zhang;Li Zhang,2023,Estimation of Species-Scale Canopy Chlorophyll Content in Mangroves from UAV and GF-6 Data,Forests,article,https://doi.org/10.3390/f14071417,https://doi.org/10.3390/f14071417,OpenAlex
Riaño_Salas_Chuvieco_2001,Riaño,David Riaño;Javier Salas;Emilio Chuvieco,2001,Cartografía de modelos de combustible con teledetección: aportaciones a un desarrollo ambiental sostenible,Estudios Geográficos,article,https://doi.org/10.3989/egeogr.2001.i243.287,https://doi.org/10.3989/egeogr.2001.i243.287,OpenAlex
Ditzer_Glauner_Foerster_etal_2000,Ditzer,T. Ditzer;R. Glauner;M. Foerster;Peter Köhler;A. Huth,2000,The process-based stand growth model FORMIX3-Q applied in a GIS-environment for growth and yield analysis in a tropical rain forest,NA,article,NA,https://epic.awi.de/4528/,OpenAlex
