id,handle,title,date_issued,uri,doi,citation,type,centre,publisher,api_url,authors,language,openaccess,discoverable,govdocnum,isbn,program,project,contact,catn,bbox,polygon,sponsor_code,workflowid,abstract
1e894747-f6a4-4d1d-b09d-a4bcf367decc,1845/246945,"Mapping wildfire and clearcut harvest disturbances in boreal forests with Landsat time series data",2011,https://ostrnrcan-dostrncan.canada.ca/entities/publication/1e894747-f6a4-4d1d-b09d-a4bcf367decc,https://doi.org/10.1016/j.rse.2011.01.022,"Schroeder, T.A.; Wulder, M.A.; Healey, S.P.; Moisen, G.G. 2011. Mapping wildfire and clearcut harvest disturbances in boreal forests with Landsat time series data. Remote Sensing of Environment 115(6): 1421-1433",Article,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/1e894747-f6a4-4d1d-b09d-a4bcf367decc,"Schroeder, T. A.; Wulder, M.; Healey, S. P.; Moisen, G. G.",English,open,1,,,,,,,,,,,"Information regarding the extent, timing and magnitude of forest disturbance are key inputs required for accurate estimation of the terrestrial carbon balance. Equally important for studying carbon dynamics is the ability to distinguish the cause or type of forest disturbance occurring on the landscape. Wildfire and timber harvesting are common disturbances occurring in boreal forests, with each having differing carbon consequences (i.e., biomass removed, recovery rates). Development of methods to not only map, but distinguish these types of disturbance with satellite data will depend upon an improved understanding of their distinctive spectral properties. In this study, we mapped wildfires and clearcut harvests occurring in a Landsat time series (LTS) acquired in the boreal plains of Saskatchewan, Canada. This highly accurate reference map (kappa = 0.91) depicting the year and cause of historical disturbances was used to determine the spectral and temporal properties needed to accurately classify fire and clearcut disturbances. The results showed that spectral data from the short-wave infrared (SWIR; e.g., Landsat band 5) portion of the electromagnetic spectrum was most effective at separating fires and clearcut harvests possibly due to differences in structure, shadowing, and amounts of exposed soil left behind by the two disturbance types. Although SWIR data acquired 1 year after disturbance enabled the most accurate discrimination of fires and clearcut harvests, good separation (e.g., kappa ≥ 0.80) could still be achieved with Landsat band 5 and other SWIR-based indices 3 to 4 years after disturbance. Conversely, minimal disturbance responses in near infrared-based indices associated with green leaf area (e.g., NDVI) led to unreliably low classification accuracies regardless of time since disturbance. In addition to exploring the spectral and temporal manifestation of forest disturbance types, we also demonstrate how Landsat change maps which attribute cause of disturbance can be used to help elucidate the social, ecological and carbon consequences associated with wildfire and clearcut harvesting in Canadian boreal forests."
578646c7-730e-4dcd-8ff4-d68e42607523,1845/151208,"Terrestrial Ecozones (forests)",2010-12-31,https://ostrnrcan-dostrncan.canada.ca/entities/publication/578646c7-730e-4dcd-8ff4-d68e42607523,https://doi.org/10.4095/300910,"Atlas of Canada (2010). Terrestrial Ecozones (forests) (6 ed.). <i>Atlas of Canada, Reference Map Series</i>, 6401, Natural Resources Canada. https://doi.org/10.4095/300910",Map,"The Atlas of Canada","Natural Resources Canada",https://ostr-backend-prod.azurewebsites.net/server/api/core/items/578646c7-730e-4dcd-8ff4-d68e42607523,,"English; French",green,1,,,,,,,"ENVELOPE(-141.0000,  -50.0000,   90.0000,   41.7500)","POLYGON((41.7500 -83.0000, 49.0000 -95.0000, 49.0000 -122.0000, 48.0000 -124.0000, 52.0000 -132.0000, 60.0000 -141.0000, 90.0000 -141.0000, 82.0000 -60.0000, 78.0000 -74.0000, 46.0000 -50.0000, 43.0000 -60.0000, 41.7500 -83.0000))",,,"Ecozones are broad ecological zones on the earth's surface and cover a large range of ecosystems such as temperate forest, mountain ranges, grassland, taiga, arctic tundra, extensive river systems, coastline and farmlands. Each ecozone has its own climate, relief, soil,fauna and flora and distinct human activities. In Canada, there are 20 ecozones, consisting of 15 terrestrial and 5 marine units. Forests of Canada cover in total about nine ecozones."
271c06b6-10e7-490e-beec-6ea245c0296d,1845/247424,"Fifty-seven years of composition change in the eastern boreal forest of Canada",2010,https://ostrnrcan-dostrncan.canada.ca/entities/publication/271c06b6-10e7-490e-beec-6ea245c0296d,,"Gauthier, S.; Boucher, D.; Morissette, J.L.; De Grandpré, L. 2010. Fifty-seven years of composition change in the eastern boreal forest of Canada. Journal of Vegetation Science 21: 772-785.",Article,"Laurentian Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/271c06b6-10e7-490e-beec-6ea245c0296d,"Gauthier, S.; Boucher, D.; Morissette, J. L.; De Grandpré, L.",English,,1,,,,,,,,,,,"Question: In the boreal forest of eastern Canada, how does forest vegetation change in the sustained absence of fire?  Location: Eastern boreal forest in Quebec’s North Shore region, Canada (49°30'–50°00'N; 67°30'–68°35'W).  Methods: Aerial photos from three different periods (1930, 1965 and 1987) were used to characterize changes in vegetation composition in 23 scenes of 200 ha. Time since fire, presence of secondary disturbances and data on soil and topographic variables were obtained. Ordination and clustering techniques were used to define compositional trajectories of change over the 57-yr period. These trajectories were further grouped into pathways based on compositional changes, time since fire and preferential deposit-drainage types.  Results: Among the 26 compositional trajectories, three successional pathways were distinguished. Two start post-fire succession with a dominance of intolerant hardwood. In one of these, this is followed by an increase in Abies balsamea, while in the second the importance of Picea mariana increases with time. In the third pathway P. mariana is an important component from the outset. In this pathway, we observed modest fluctuation in the relative dominance of P. mariana and A. balsamea and variation in stand structure.  Conclusion: The boreal forest vegetation of Eastern Canada is diverse and dynamic even in the absence of fire, notably under the influence of partial disturbances. Such disturbances can be associated with changes in composition or stand structure. The development of management strategies aimed at maintaining stand diversity by emulating a broader variety of partial and secondary disturbances should be encouraged."
19dd21ff-f739-4a0c-bd8d-90fcbb3b3c86,1845/247449,"Dead wood is buried and preserved in a Labrador boreal forest",2010,https://ostrnrcan-dostrncan.canada.ca/entities/publication/19dd21ff-f739-4a0c-bd8d-90fcbb3b3c86,,"Moroni, M.T.; Hagemann, U.; Beilman, D.W. 2010. Dead wood is buried and preserved in a Labrador boreal forest. Ecosystems 13: 452-458.",Article,"Atlantic Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/19dd21ff-f739-4a0c-bd8d-90fcbb3b3c86,"Moroni, M. T.; Hagemann, U.; Beilman, D. W.",English,open,1,,,,,,,,,,,"Large amounts (36.4 Mg ha-1 or 179 m3 ha-1) of buried dead wood were found in overmature (146-204-year-old) black spruce (Picea mariana (Mill.) B.S.P.) forests in the high boreal region of eastern Canada. Amounts of this size indicate that burial reduces rates of wood decay producing an important component of long-term carbon (C) storage. Radiocarbon-derived ages of black spruce stems buried near the bottom of the organic soil horizon at three old-growth sites were up to 515 years old. Together with information on current stand age, this suggests that the stems have been dead for more than 250 years. Most aboveground dead wood decays or becomes fragmented within about 70 years of tree death in these forests. The presence of old yet well-preserved buried wood suggests that decay rates are greatly reduced when downed dead wood is quickly overgrown by moss. Thus, the nature and type of ground-layer vegetation influences the accumulation of organic matter in these forests. This process of dead wood burial and the resultant addition to a large and long-enduring belowground C pool should be considered when estimating dead wood abundance for habitat or forest C accounting and cycling."
0658b14e-1280-409c-9673-e6fa4ccd3e52,1845/218634,"Hydrologic effects of mountain pine beetle infestation and salvage-harvesting operations",2009,https://ostrnrcan-dostrncan.canada.ca/entities/publication/0658b14e-1280-409c-9673-e6fa4ccd3e52,,"Rex, J.; Dubé, S. 2009. Hydrologic effects of mountain pine beetle infestation and salvage-harvesting operations. Natural Resources Canada, Canadian Forest Service, Pacific Forestry Centre, Victoria, BC. Mountain Pine Beetle Working Paper 2009-05. 44 p.",Report,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/0658b14e-1280-409c-9673-e6fa4ccd3e52,"Rex, J.; Dubé, S.",English,open,1,,978-1-100-13139-9,,,,,,,,,"The mountain pine beetle (Dendroctonus ponderosae Hopkins) epidemic is changing British Columbia's forests and watersheds at the landscape scale. Watersheds with pine-leading stands may experience changes in their water balance once the pines die. Forestry stakeholders in the Vanderhoof Forest District have reported an increase in groundwater storage. They report a replacement of summer ground (dry, firm soil) with winter ground (wetter, less firm soil), upon which operation of forestry equipment is difficult or impossible before freeze-up. This project was developed to identify a set of risk indicators to predict the risk of summer-ground loss at the watershed level within the Vanderhoof Forest District and others. Risk indicators were selected from available GIS information, aerial photographs, and local knowledge. To make these indicators operationally applicable in forest planning, general information such as watershed aspect, slope, soil type, and others were used. Indicators were selected during an iterative process that included model refinement, prediction, and field verification over a two-year period and a post-hoc assessment of field information to select the indicators that explain most data variability. The most effective indicators for predicting the risk of wet-ground areas at the watershed level were found to be lodgepole pine content, understorey, drainage density, sensitive soils, and the topographic index, all of whose values are available from provincial databases."
1c3a2e9f-715f-4e12-b5cf-aa1b47f0c966,1845/248030,"Re-establishment of ectomycorrhizae from refugia bordering regenerating Douglas-fir stands in Vancouver Island",2009,https://ostrnrcan-dostrncan.canada.ca/entities/publication/1c3a2e9f-715f-4e12-b5cf-aa1b47f0c966,,"Outerbridge, R.A.; Trofymow, J.A.; Lalumière, A. 2009. Re-establishment of ectomycorrhizae from refugia bordering regenerating Douglas-fir stands in Vancouver Island. Natural Resources Canada, Canadian Forest Service, Pacific Forestry Centre, Victoria, BC. Information Report BC-X-418. 23 p.",Report,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/1c3a2e9f-715f-4e12-b5cf-aa1b47f0c966,"Outerbridge, R. A.; Trofymow, J. A.; Lalumière, A.",English,open,1,,978-1-100-13159-7,,,,,,,,,"The objective of this study was to determine the influence of refugia on the rate of recovery of ectomycorrhizal (EM) diversity in clearcut and replanted Douglas-fir (Pseudotsuga menziesii) forests in British Columbia, Canada.  Transects were established at two locations on southern Vancouver Island: Northwest Bay and Koksilah.  The transects extended from 15 m inside the remaining 90(+)-year-old (mature) or old-growth Douglas-fir-dominated reference stands, to 45 m inside adjacent younger second-growth stands. The average ages of the latter were 6.0 years (regeneration), 27 years (sapling), 57 years (young forest), and 85+ years (mature forest). Diversity of EM was measured in soil cores sampled at five stations along each transect.  A total of 83 EM taxa were found. The most common taxa were Cenococcum geophilum, ""Pseudotsugaerhiza baculifera"", Rhizopogon vinicolor and Piloderma fallax. Analyses of variance and covariance showed that species richness and proportion root colonization were drastically reduced with increasing distance from reference stands. The reduction was smaller for the transitions from reference stand to sapling stands, and insignificant in transitions to young or mature regenerating forest. Despite the full recovery of EM abundance to pre-harvest levels, which occurred approximately 55 years after replanting, differences in community composition remained after 60 years. Future studies should examine particular host-species and also mixed host-species scenarios that could accelerate the recovery process.  Silvicultural practices aimed at promoting the re-establishment of EM fungi would include prompt replanting of harvested sites, using small cut-block sizes, minimal destruction of the forest floor, and green-tree retention."
311a1188-fa38-4d67-924f-80318f303db4,1845/220543,"The importance of catchment slope to soil water N and C concentrations in riparian zones: implications for riparian buffer width.",2008,https://ostrnrcan-dostrncan.canada.ca/entities/publication/311a1188-fa38-4d67-924f-80318f303db4,,"Hazlett, P.W.; Broad, K.; Gordon, A.M.; Sibley, P.K.; Buttle, J.M.; Larmer, D. 2008. The importance of catchment slope to soil water N and C concentrations in riparian zones: implications for riparian buffer width. Canadian Journal of Forest Research 38: 16-30.",Article,"Great Lakes Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/311a1188-fa38-4d67-924f-80318f303db4,"Hazlett, P. W.; Broad, K.; Gordon, A. M.; Sibley, P. K.; Buttle, J. M.; Larmer, D.",English,,1,,,,,,,,,,,"Buffer zones are an important component of forest-management strategies and are thought to reduce the impact of nutrients released after harvesting on water quality. Conceptually, steep slopes have shorter water residence times than shallow slopes, have a reduced capacity to moderate water quality, and therefore, require wider buffers. Carbon and N concentrations in riparian zone shallow soil water at 30 cm depth and lake water were measured on shallow and steep slopes at the Esker Lakes Research Area in northeastern Ontario to determine if nutrient concentrations were correlated to catchment terrain attributes. Field measured slope, slope class obtained from a triangular irregular network model, and upslope contributing area and topographic index calculated from a digital elevation model were calculated for each sampling location. Modeled terrain properties, including those currently used during forest-management planning, were not significantly correlated with soil water N and C concentrations, whereas only dissolved organic carbon levels were significantly greater on field measured steep slopes. Forest species composition and soil N levels were positively correlated with soil water N concentrations. These results from the undisturbed boreal ecosystem highlight the potential limitation of using only catchment slope as a tool for prescribing riparian buffers during harvesting when considering terrestrial nutrient export."
871b6afc-ffaf-44e8-bcba-960acac20716,1845/181565,"Surficial geology, Mega River, Alberta",2007-10-01,https://ostrnrcan-dostrncan.canada.ca/entities/publication/871b6afc-ffaf-44e8-bcba-960acac20716,https://doi.org/10.4095/224305,"Smith, I. R., Paulen, R. C. & Plouffe, A. (2007). Surficial geology, Mega River, Alberta. <i>Geological Survey of Canada, Open File</i>, 5237, Natural Resources Canada. https://doi.org/10.4095/224305",Map,"GSC-Northern Canada","Natural Resources Canada",https://ostr-backend-prod.azurewebsites.net/server/api/core/items/871b6afc-ffaf-44e8-bcba-960acac20716,"Smith, I. R.; Paulen, R. C.; Plouffe, A.",English,green,1,,,,,,,"ENVELOPE(-120.0000, -119.0000,  59.5000,  59.0000)","POLYGON((59.0000 -119.0000, 59.0000 -120.0000, 59.5000 -120.0000, 59.5000 -119.0000, 59.0000 -119.0000))",,,"The Mega River map area (NTS 84M/SW) is located in northwest Alberta. The southern third of the map lies within the Fort Nelson Lowlands physiographic region, and comprises the generally flat, low-lying (360-545 metres above sea level (asl)) area that drains southwardsinto the Hay River drainage basin. The northern two-thirds of the map is situated within the Alberta Plateau physiographic region, and includes the conspicuous Bootis Hill, considered to be a bedrock remnant, that rises to 771 metres asl. The map area is blanketed by Boreal forest and extensive bogsand fens. Soils are generally poorly drained, commonly with shallow water tables, reflecting the high clay content of the tills and glacial lake sediments in which they have formed. Sporadic permafrost is present in the map area, as evidenced by shallow frozen sediments, and concentrations ofthermokarst ponds. The main economic activity in the map area is natural gas extraction with a minor component of forestry and trapping. The surficial geology of the Mega River map area was interpreted from 1:60 000 scale black and white airphotos (Alberta Sustainable Resource Development, 1994). Aspects of the regional surficial geology were also interpreted from shuttle radar topography mission (SRTM) imagery (3-arc second).Fieldwork was conducted over a two week period in summer 2004. 
Till within the Mega River map area has a high clay content (10-40 %), reflecting glacial erosion and entrainment of shale-rich bedrock and reworking of advance-phase glaciolacustrine sediment. In some localities, a second thinner and distinctly sandier till (30-45% sand in the 2 mm sizefraction of the matrix) overlies this basal clay-rich till. Fabrics in the two tills tend to be very similar, and contacts between them are often diffuse suggesting that it is a second facies relating to deposition of a greater component of more far travelled (Canadian Shield-derived) coarserenglacial sediment, rather than a different trajectory of ice. Clast content of the regional till deposits tends to be very low, generally between 1 and 10%, and are dominantly Canadian Shield and locally derived shale and sandstone erratics. Till, dug from borrow pits, is the most abundantly used form of aggregate in the map area and is employed to build well pads and most petroleum development and access roads. There are no known gravel pits situated within the Mega River map area. Kame terraces identified along the eastern margin ofBootis Hill and in the Wally Lake area may represent potential granular aggregate resources. This map represents a product of the Shallow Gas and Diamond Opportunities in Northern Alberta and British Columbia project, conducted under the Northern Resources Development Program of the Geological Survey of Canada (Natural Resources Canada). The project involved the collaboration of the AlbertaGeological Survey (Alberta Energy and Utilities Board), as part of their Alberta Mineral Strategy, Quaternary mapping initiative, and also the British Columbia Ministry of Energy, Mines and Petroleum Resources."
17da0bbf-7394-4eeb-85b7-aaebb388f491,1845/247246,"Using local spatial autocorrelation to compare outputs from a forest growth model",2007,https://ostrnrcan-dostrncan.canada.ca/entities/publication/17da0bbf-7394-4eeb-85b7-aaebb388f491,https://doi.org/10.1016/j.ecolmodel.2007.06.033,"Wulder, M.A.; White, J.C.; Coops, N.C.; Nelson, T.A.; Boots, B. 2007. Using local spatial autocorrelation to compare outputs from a forest growth model. Ecological Modelling 209(2-4): 264-276.",Article,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/17da0bbf-7394-4eeb-85b7-aaebb388f491,"Wulder, M.; White, J. C.; Coops, N. C.; Nelson, T. A.; Boots, B.",English,open,1,,,,,,,,,,,"Comparing model outputs is a critical precursor to successfully applying models to environmental issues. In this paper, we applied a calibrated physiological model (3PG) and predicted two fundamental forest growth attributes (leaf area index (LAI) and stand volume). As part of this simulation, we systematically changed two key model input parameters (soil water holding capacity and soil fertility rating) and compared the model outputs utilising a method that accounts for local spatial autocorrelation. The use of the Getis statistic (Gi*) provides insights on the spatial ramifications of an aspatial change to model inputs. Specifically, the location of significant Gi* values identified areas where the differences in LAI and stand volume occur and are spatially clustered. When soil water is doubled and soil fertility is unchanged, both LAI and stand volume increase; conversely, when soil water is doubled and soil fertility is halved, both LAI and stand volume decrease. The increase and decrease in these model outputs occurred differentially across the study area, although there is a similar pattern to the location of the significant Gi* values (p = 0.10) in both LAI and stand volume outputs, for each model scenario. Analyzing the local spatial autocorrelation of the differences between model outputs identified those areas that have systematic sensitivity to specific model inputs. This information may then be used to aid in the interpretation of model outputs, or to direct the collection of additional data to refine model predictions."
d32c4de7-5400-4c2a-9485-48f69c4adbe6,1845/222268,"Regeneration response on different microsites following site preparation and direct aerial seedling in southwestern Nova Scotia. (Abstract)",2006,https://ostrnrcan-dostrncan.canada.ca/entities/publication/d32c4de7-5400-4c2a-9485-48f69c4adbe6,,"Cheatley, E.G.; Bourque, C.P-A.; Meng, F.-R.; Journeay, W.C.; Swift, D.E. 2006. Regeneration response on different microsites following site preparation and direct aerial seedling in southwestern Nova Scotia. (Abstract) Page 5 in Proceedings Bowater Mersey Woodlands Forestry Research Seminar, March 22, 2006, Brooklyn, N.S. Natural Resources Canada, Canadian Forest Service, Atlantic Forestry Centre, Fredericton, NB.","Conference Material","Atlantic Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/d32c4de7-5400-4c2a-9485-48f69c4adbe6,"Cheatley, E. G.; Bourque, C. P-A.; Meng, F. -R.; Journeay, W. C.; Swift, D. E.",English,,1,,,,,,,,,,,"Timely regeneration of harvested forest land is arguably the most important aspect of forest management. Not only does the resulting regeneration have an impact on the future allowable annual cut and timber resource, but it also contributes to biodiversity, wildlife habitat, aesthetics, and management responsibilities. In order to be more competitive, forest industries in Canada must develop more cost-efficient, silvicultural methods that promote ecologically sustainable forest management. In 2003, Bowater Mersey Paper Company Ltd. began experimenting with aerial seeding of spruce as a cost-efficient method to regenerate partially stocked harvest blocks in southwestern Nova Scotia. Factors leading to the respectively unfavourable and successful results of the 2003 and 2005 direct aerial seeding operations were examined as a seniro B.Sc.F. thesis; the resulting information is provided here. Soil moisture was identified as a major environmental factor influencing survival of newly germinated seedlings on these sensitive sites. Recent increases in annual temperatures may be a primary factor in spruce seedling mortality on these sites in Nova Scotia. The rate of seeding was identified as a contributing factor for successful regeneration stocking of harvest blocks. A predictive tool is being developed using a slope-to-position map, because of the relationship of soil moisture to seedling survival. Although more research is required to refine the microsite relationships of spruce geneneration with the slope-to-position map, operational recommendations for direct aerial seeding based on results to date will be provided. The future direction of the study will also be made available to the audience."
db5289ec-471a-4c7b-8662-5b5b4666e3fa,1845/274693,"Spatial distribution of carbon sources and sinks in Canada's forests",2003-04-01,https://ostrnrcan-dostrncan.canada.ca/entities/publication/db5289ec-471a-4c7b-8662-5b5b4666e3fa,https://doi.org/10.1034/j.1600-0889.2003.00036.x,"(2003). Spatial distribution of carbon sources and sinks in Canada's forests. 55, 2, 622-641. https://doi.org/10.1034/j.1600-0889.2003.00036.x",Article,"Canada Centre for Remote Sensing","Informa UK Limited",https://ostr-backend-prod.azurewebsites.net/server/api/core/items/db5289ec-471a-4c7b-8662-5b5b4666e3fa,,English,,1,,,,,,,,,,,"Annual spatial distributions of carbon sources and sinks in Canada's forests at 1 km resolution are computed for the period from 1901 to 1998 using ecosystem models that integrate remote sensing images, gridded climate, soils and forest inventory data. GIS-based fire scarmaps for most regions of Canada are used to develop a remote sensing algorithm for mapping and dating forest burned areas in the 25 yr prior to 1998. These mapped and dated burned areas are used in combination with inventory data to produce a complete image of forest stand age in 1998. Empirical NPPage relationships were used to simulate the annual variations of forest growth and carbon balance in 1 km pixels, each treated as a homogeneous forest stand. Annual CO2 flux data from four sites were used for model validation. Averaged over the period 1990-1998, the carbon source and sink map forCanada's forests show the following features: (i) large spatial variations corresponding to the patchiness of recent fire scars and productive forests and (ii) a general south-to-north gradient of decreasing carbon sink strength and increasing source strength. This gradient results mostly fromdifferential effects of temperature increase on growing season length, nutrient mineralization and heterotrophic respiration at different latitudes as well as from uneven nitrogen deposition. The results from the present study are compared with those of two previous studies. The comparison suggeststhat the overall positive effects of non-disturbance factors (climate, CO2 and nitrogen) outweighed the effects of increased disturbances in the last two decades, making Canada's forests a carbon sink in the 1980s and 1990s. Comparisons of the modeled results with tower-based eddy covariancemeasurements of net ecosystem exchange at four forest stands indicate that the sink values from the present study may be underestimated."
004bc7b6-3339-4b1a-aa8c-652284edc6be,1845/222220,"Spatial distribution of carbon sources and sinks in Canada's forests",2003,https://ostrnrcan-dostrncan.canada.ca/entities/publication/004bc7b6-3339-4b1a-aa8c-652284edc6be,,"Chen, J.M.; Ju, W.; Cihlar, J.; Price, D.T.; Liu, J.; Chen, W.; Pan, J.; Black, T.A.; Barr, A.G. 2003. Spatial distribution of carbon sources and sinks in Canada's forests. Tellus B 55(2): 622-642.",Article,"Northern Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/004bc7b6-3339-4b1a-aa8c-652284edc6be,"Chen, J. M.; Ju, W.; Cihlar, J.; Price, D. T.; Liu, J.; Chen, W.; Pan, J.; Black, T. A.; Barr, A. G.",English,,1,,,,,,,,,,,"Annual spatial distributions of carbon sources and sinks in Canada's forests at 1 km resolution are computed for the period from 1901 to 1998 using ecosystem models that integrate remote sensing images, gridded climate, soils and forest inventory data. GIS-based fire scar maps for most regions of Canada are used to develop a remote sensing algorithm for mapping and dating forest burned areas in the 25 yr prior to 1998. These mapped and dated burned areas are used in combination with inventory data to produce a complete image of forest stand age in 1998. Empirical NPP age relationships were used to simulate the annual variations of forest growth and carbon balance in 1 km pixels, each treated as a homogeneous forest stand. Annual CO2 flux data from four sites were used for model validation. Averaged over the period 1990–1998, the carbon source and sink map for Canada's forests show the following features: (i) large spatial variations corresponding to the patchiness of recent fire scars and productive forests and (ii) a general south-to-north gradient of decreasing carbon sink strength and increasing source strength. This gradient results mostly from differential effects of temperature increase on growing season length, nutrient mineralization and heterotrophic respiration at different latitudes as well as from uneven nitrogen deposition. The results from the present study are compared with those of two previous studies. The comparison suggests that the overall positive effects of non-disturbance factors (climate, CO2 and nitrogen) outweighed the effects of increased disturbances in the last two decades, making Canada's forests a carbon sink in the 1980s and 1990s. Comparisons of the modeled results with tower-based eddy covariance measurements of net ecosystem exchange at four forest stands indicate that the sink values from the present study may be underestimated."
564f9ed4-8107-4e25-8ba2-b887f23f849c,1845/257009,"Spatial distribution of carbon sources and sinks in Canada's forests",2003,https://ostrnrcan-dostrncan.canada.ca/entities/publication/564f9ed4-8107-4e25-8ba2-b887f23f849c,,"Chen, J. M., Ju, W., Cihlar, J., Price, D. T., Liu, J., Chen, W., Pan, J., Black, A. & Barr, A. (2003). Spatial distribution of carbon sources and sinks in Canada's forests. In <i>Tellus B</i>, 622-641. ","Book Chapter","Canada Centre for Remote Sensing",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/564f9ed4-8107-4e25-8ba2-b887f23f849c,"Chen, J. M.; Ju, W.; Cihlar, J.; Price, D. T.; Liu, J.; Chen, W.; Pan, J.; Black, A.; Barr, A.",English,,1,,,,,,,,,,,"Annual spatial distributions of carbon sources and sinks in Canada's forests at 1 km resolution are computed for the period from 1901 to 1998 using ecosystem models that integrate remote sensing images, gridded climate, soils and forest inventory data. GIS-based fire scarmaps for most regions of Canada are used to develop a remote sensing algorithm for mapping and dating forest burned areas in the 25 yr prior to 1998. These mapped and dated burned areas are used in combination with inventory data to produce a complete image of forest stand age in 1998. Empirical NPPage relationships were used to simulate the annual variations of forest growth and carbon balance in 1 km pixels, each treated as a homogeneous forest stand. Annual CO<sub>2</sub> flux data from four sites were used for model validation. Averaged over the period1990-1998, the carbon source and sink map for Canada's forests show the following features: (i) large spatial variations corresponding to the patchiness of recent fire scars and productive forests and (ii) a general south-to-north gradient of decreasing carbon sink strength and increasing sourcestrength. This gradient results mostly from differential effects of temperature increase on growing season length, nutrient mineralization and heterotrophic respiration at different latitudes as well as from uneven nitrogen deposition. The results from the present study are compared with those oftwo previous studies. The comparison suggests that the overall positive effects of non-disturbance factors (climate, CO<sub>2</sub> and nitrogen) outweighed the effects of increased disturbances in the last two decades, making Canada's forests a carbon sink in the 1980sand 1990s. Comparisons of the modeled results with tower-based eddy covariance measurements of net ecosystem exchange at four forest stands indicate that the sink values from the present study may be underestimated."
a3da852e-53c9-426e-a028-fa65e1040666,1845/224659,"Modelling the influence of harvesting on Chinese boreal forest carbon dynamics",2002,https://ostrnrcan-dostrncan.canada.ca/entities/publication/a3da852e-53c9-426e-a028-fa65e1040666,,"Jiang, H.; Apps, M.J.; Peng, C.; Zhang, Y.; Liu, J. 2002. Modelling the influence of harvesting on Chinese boreal forest carbon dynamics. Forest Ecology and Management 169: 65-82.",Article,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/a3da852e-53c9-426e-a028-fa65e1040666,"Jiang, H.; Apps, M. J.; Peng, C. H.; Zhang, Y.; Liu, J.",English,open,1,,,,,,,,,,,"Chinese boreal forests, geographically distributed in the Daxinganling Mountains of northeastern China, are the most southern part of the global boreal forest biome. The dominant species is larch (Larix gmelinii) with other major species including birch (Betula platyphylla), pine (Pinus sylvestris var. mongolica) and oak (Quercus mongolica). In this study, the terrestrial ecosystem process model CENTURY 4.0 was used to investigate the influence of different harvest disturbance regimes on the carbon stocks and fluxes of Chinese boreal forest ecosystem relative to a natural disturbance regime. Managed disturbance regime scenarios examined include harvesting intensity (no biomass removal (NBR), conventional harvesting (CH) and whole tree harvesting (WTH)) and rotation length (from 30 to 400 years). Field data were assembled from three forest regions (Xinlin, Tahe and Mohe), representing the northern, middle and southern parts of the Chinese boreal forest, respectively. The results presented in this study indicate that biomass, litter and soil carbon stocks (averaged over a rotation period) can be elevated significantly by suppression of all disturbances (NBR scenario) but are lowest under the most intense harvest scenarios (WTH). Harvest rotation length had a significant influence on carbon stocks (biomass, litter and soil carbon); the lowest simulated carbon stocks were found with the shortest rotations, and relatively higher stocks under longer rotations. Net primary production (NPP) decreased with increasing harvest intensity or decreasing rotation length. Net ecosystem production (NEP) decreased with decreasing harvest intensity or decreasing rotation length. NPP and NEP reach maximum values at rotation lengths of about 200 and 100 years, respectively. Observations and simulated data for ecosystem carbon stocks (biomass, litter and soil carbon) and carbon fluxes (NPP and NEP) in the southern region were slightly higher than those in the mid- and northern regions. The high productivity and biomass of the Chinese boreal forests relative to those of Canada, USA and Russia, are likely due to their southerly location: warm temperature and adequate precipitation create good conditions for forest development and growth. Nevertheless, the long history of forest use by human has resulted in much of the boreal forest in China landscape being in less than a primary state."
